3.194852388,-93.051558,13.635896,272.64603,183.051558,-0.998582036,-0.053234559
2.63083828,-60.73593,14.644623,272.666863,150.73593,-0.872375991,0.488835484
0.707281712,49.475743,17.030499,273.000197,40.524257,0.760130944,0.649769919
0.603573637,55.417778,16.240515,273.0036,34.582222,0.823312522,0.567588311
0.146276376,81.618981,13.820356,273.006979,8.381019,0.989320673,0.145755293
0.00462617,89.73494,21.96209,273.166875,0.26506,0.999989299,0.004626153
-0.010521438,90.602834,24.475303,273.170243,-0.602834,0.99994465,-0.010521244
-0.398696993,112.843655,12.408705,273.173623,-22.843655,0.921567627,-0.388217863
1.263559142,17.603394,6.74298,273.33353,72.396606,0.302426354,0.953172755
1.711635671,-8.0695,8.306768,273.336933,98.0695,-0.140374197,0.990098523
2.291897102,-41.316031,8.048708,273.340312,131.316031,-0.660211841,0.75107944
-0.6053763,124.685507,3.17131,273.50022,-34.685507,0.822288014,-0.569071543
-1.317329699,165.477432,9.71378,273.503646,-75.477432,0.250761324,-0.968048944
-1.24586098,161.382576,6.271623,273.507037,-71.382576,0.319247517,-0.947671369
3.15440447,-90.734063,4.681474,273.666887,180.734063,-0.99991793,-0.012811466
2.350646054,-44.682098,6.725989,273.670301,134.682098,-0.70317258,0.711019214
2.742504934,-67.133958,8.902802,273.673669,157.133958,-0.921415869,0.388577915
3.454051933,-107.902598,32.457133,273.90625,197.902598,-0.951580466,-0.307399766
2.905810104,-76.490655,23.317475,273.910625,166.490655,-0.972331832,0.233603955
3.333772306,-101.011083,32.184446,273.915012,191.011083,-0.981590256,-0.190998873
0.109212302,83.742596,31.643354,274.000197,6.257404,0.994042262,0.10899533
-0.083981701,94.811797,31.856269,274.003762,-4.811797,0.996475609,-0.083883016
0.053121033,86.956389,33.254249,274.007315,3.043611,0.99858941,0.053096053
0.153169275,81.224047,6.810885,274.250231,8.775953,0.988292502,0.152571064
0.006512958,89.626835,4.963245,274.253762,0.373165,0.999978791,0.006512912
-0.524300415,120.040201,4.613807,274.257315,-30.040201,0.865674371,-0.500607515
4.166915138,-148.746651,5.32679,274.50022,238.746651,-0.518823228,-0.854881546
3.42585113,-106.286811,5.944867,274.503785,196.286811,-0.959869874,-0.280445762
3.595306648,-115.995897,5.59964,274.507326,205.995897,-0.898825436,-0.438306782
2.482541301,-52.239139,35.484617,274.75022,142.239139,-0.790573508,0.612367152
2.589730836,-58.380647,38.35869,274.753738,148.380647,-0.851549897,0.524273567
2.450445603,-50.400191,39.629678,274.757303,140.400191,-0.770515368,0.637421421
0.109660869,83.716895,40.810504,275.000231,6.283105,0.99399327,0.109441214
2.312602222,-42.502347,51.263946,275.003785,132.502347,-0.675620408,0.737249662
-0.170853038,99.789158,30.21427,275.00735,-9.789158,0.985440089,-0.170023029
0.90205248,38.3162,16.908826,275.25022,51.6838,0.620000897,0.784601101
1.899453903,-18.830692,21.320709,275.253704,108.830692,-0.322772747,0.946476494
1.994757606,-24.291192,21.467748,275.257187,114.291192,-0.411374245,0.911466527
0.441433317,64.707734,35.303221,275.50022,25.292266,0.904140228,0.427235823
0.098230534,84.371805,38.073325,275.50375,5.628195,0.995179259,0.098072635
1.378508761,11.017266,55.626411,275.507245,78.982734,0.191104799,0.981569639
1.889496066,-18.26015,33.087504,275.750231,108.26015,-0.313332042,0.949643634
2.044224513,-27.125437,28.075395,275.753819,117.125437,-0.455940081,0.890010473
2.085870478,-29.511575,42.772891,275.757431,119.511575,-0.492599381,0.870256198
-1.061488551,150.818814,4.066274,276.000231,-60.818814,0.487572995,-0.873082227
-0.948845595,144.364848,8.74883,276.003727,-54.364848,0.582621713,-0.812743465
-0.423987547,114.292697,4.526311,276.007257,-24.292697,0.911455721,-0.411398187
